age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
54,?,52466,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,6,0,40,United-States,<=50K
37,Private,211514,Masters,14,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,23,0,49,United-States,>50K
45,Self-emp-not-inc,203770,Doctorate,4,Married-civ-spouse,Craft-repair,Husband,White,Male,50,1790,51,United-States,>50K
20,Private,173954,HS-grad,7,Separated,Handlers-cleaners,Not-in-family,White,Female,22,1,13,United-States,<=50K
48,Private,127340,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,7,0,50,United-States,<=50K
42,Private,288428,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Female,26,0,40,United-States,<=50K
30,Private,104508,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,13,0,40,India,<=50K
55,Federal-gov,210964,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1,40,United-States,<=50K
27,Local-gov,316054,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,19,0,40,United-States,<=50K
17,Local-gov,213630,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,33,0,50,United-States,<=50K
61,Self-emp-not-inc,94763,10th,7,Widowed,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
21,State-gov,373191,11th,4,Never-married,Adm-clerical,Own-child,White,Male,28,0,14,United-States,<=50K
22,Private,172639,Assoc-acdm,12,Never-married,Sales,Own-child,White,Female,20,0,36,United-States,<=50K
35,Private,198968,7th-8th,4,Never-married,Other-service,Not-in-family,Other,Female,0,0,20,Puerto-Rico,<=50K
55,Private,110423,HS-grad,9,Divorced,Sales,Unmarried,White,Female,12,0,49,United-States,<=50K
74,Private,213355,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,Female,3780,0,40,United-States,<=50K
23,Private,144259,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Female,3449,0,30,United-States,>50K
48,Private,28707,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,14,0,40,United-States,<=50K
27,Private,183212,HS-grad,9,Never-married,Sales,Own-child,White,Male,18,0,45,United-States,<=50K
90,Federal-gov,23861,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,26,1,40,United-States,>50K
30,Federal-gov,33147,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,26,0,31,United-States,<=50K
52,Private,75066,HS-grad,9,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,21,0,40,Jamaica,<=50K
26,Private,159656,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,42,0,40,?,<=50K
46,Private,204050,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,3910,0,40,Canada,<=50K
29,Private,195931,HS-grad,9,Never-married,Sales,Own-child,White,Female,33,0,40,United-States,<=50K
21,Private,282248,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,13,0,45,United-States,<=50K
42,Self-emp-not-inc,105851,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,39,0,57,United-States,>50K
26,Private,418483,Some-college,10,Never-married,Tech-support,Other-relative,White,Male,4,0,40,United-States,<=50K
42,Private,142257,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,White,Female,13,0,31,United-States,<=50K
53,Private,226463,1st-4th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,4,0,40,Laos,<=50K
49,Private,148315,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,19,0,40,United-States,<=50K
29,Private,208802,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,16,0,40,Mexico,<=50K
22,Private,344737,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,40,0,40,United-States,<=50K
25,Private,161080,11th,5,Never-married,Farming-fishing,Not-in-family,White,Male,30,0,37,United-States,<=50K
44,?,188997,HS-grad,9,Separated,?,Unmarried,Black,Female,36,0,22,United-States,<=50K
23,?,80418,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,4,0,40,United-States,<=50K
43,Private,144708,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,39,0,40,United-States,<=50K
46,Private,158097,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,9,0,40,United-States,<=50K
44,Private,328689,Some-college,10,Widowed,Craft-repair,Not-in-family,Black,Male,18,0,40,United-States,<=50K
61,Federal-gov,187192,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,3,0,40,United-States,<=50K
25,Private,186640,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,Black,Female,9,0,40,France,<=50K
30,Private,303047,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,10,0,40,United-States,<=50K
83,Federal-gov,211281,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,3,0,19,United-States,<=50K
36,Private,102755,Assoc-acdm,12,Divorced,Adm-clerical,Other-relative,Black,Female,23,0,49,United-States,<=50K
27,Private,57025,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,27,0,40,United-States,<=50K
62,Private,109758,Assoc-acdm,12,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,20,0,49,Taiwan,<=50K
53,Private,229695,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Columbia,<=50K
56,?,245915,9th,7,Widowed,Other-service,Unmarried,White,Female,6,0,13,United-States,<=50K
46,Private,256027,1st-4th,4,Never-married,Other-service,Unmarried,Black,Female,13,1,40,United-States,<=50K
90,Private,212295,9th,12,Widowed,Sales,Not-in-family,White,Female,4,0,32,United-States,<=50K
21,Private,95666,Some-college,15,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,17,0,28,?,<=50K
20,Private,145977,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,4,0,26,China,<=50K
71,Self-emp-not-inc,42291,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,14,0,40,United-States,>50K
54,Local-gov,210601,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,27,0,40,United-States,<=50K
53,Local-gov,207047,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,2,40,United-States,>50K
46,?,81976,HS-grad,9,Married-AF-spouse,?,Wife,White,Female,20,0,40,United-States,<=50K
51,Private,150272,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,14,1,40,Canada,>50K
23,Local-gov,104828,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
51,Private,111332,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,12,0,40,United-States,<=50K
34,Private,258271,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,Female,48,1,40,Canada,>50K
32,Private,359596,Some-college,10,Never-married,Other-service,Other-relative,White,Male,6,0,40,United-States,<=50K
31,Private,14624,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,3947,0,40,United-States,<=50K
38,Self-emp-not-inc,168811,Doctorate,9,Divorced,Adm-clerical,Not-in-family,White,Female,7767,0,40,United-States,<=50K
43,Self-emp-inc,196704,10th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,10,1,33,United-States,<=50K
44,Federal-gov,269328,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,23,0,50,United-States,>50K
54,Private,162720,11th,6,Married-civ-spouse,Transport-moving,Unmarried,Black,Female,26,0,40,United-States,<=50K
27,Private,287443,HS-grad,9,Never-married,Sales,Own-child,White,Male,28,0,50,United-States,<=50K
22,Private,222510,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Other,Female,15,0,40,?,<=50K
47,Private,192733,9th,12,Married-civ-spouse,Craft-repair,Husband,White,Male,8,0,40,?,<=50K
56,Self-emp-not-inc,39600,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,18,0,40,United-States,<=50K
59,Private,119885,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,15,United-States,<=50K
26,Self-emp-not-inc,109197,Some-college,10,Never-married,Farming-fishing,Not-in-family,Asian-Pac-Islander,Male,16,0,40,Taiwan,<=50K
38,Private,142362,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,27,0,40,China,>50K
49,?,315692,HS-grad,9,Married-AF-spouse,?,Wife,White,Female,2,0,40,United-States,<=50K
56,Private,188415,HS-grad,4,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,30,0,40,United-States,<=50K
39,Private,81356,HS-grad,9,Divorced,Farming-fishing,Unmarried,Black,Female,20,0,40,United-States,<=50K
18,?,78846,11th,7,Separated,?,Unmarried,White,Female,2,0,40,United-States,<=50K
64,Private,103441,Bachelors,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,49,United-States,<=50K
56,Private,204681,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Female,32,0,40,United-States,<=50K
37,Private,217998,Bachelors,13,Never-married,Other-service,Other-relative,White,Female,0,1,50,United-States,<=50K
49,Local-gov,261501,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,1,40,United-States,<=50K
50,Private,120633,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Female,7,0,36,Cuba,<=50K
56,Federal-gov,115332,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,7526,0,50,United-States,<=50K
25,Private,159014,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,11,0,23,United-States,<=50K
35,Self-emp-not-inc,32098,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,17,0,40,United-States,<=50K
26,Private,122506,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
28,Private,174580,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,49,United-States,<=50K
75,Federal-gov,57522,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,21,0,63,United-States,<=50K
30,Local-gov,32694,11th,10,Never-married,Farming-fishing,Not-in-family,White,Male,3153,0,40,United-States,<=50K
28,Private,212582,HS-grad,9,Separated,Other-service,Not-in-family,Black,Female,4,0,33,United-States,<=50K
52,Federal-gov,82914,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15367,1,50,United-States,>50K
54,Private,132766,1st-4th,6,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,0,0,40,United-States,<=50K
52,Local-gov,181794,Masters,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,31,0,40,Germany,>50K
56,Private,214278,Assoc-voc,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,51747,11th,7,Never-married,Handlers-cleaners,Other-relative,Other,Male,14,0,40,Dominican-Republic,<=50K
54,Local-gov,366702,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,7783,0,40,United-States,>50K
22,Self-emp-not-inc,41426,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,23,1,40,United-States,<=50K
29,Private,178944,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,14,0,45,United-States,<=50K
69,Self-emp-inc,112057,Some-college,10,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,Taiwan,<=50K
52,Local-gov,107135,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,8037,0,40,United-States,>50K
42,Private,546294,Some-college,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4,0,40,United-States,<=50K
55,Local-gov,190179,Bachelors,13,Married-spouse-absent,Prof-specialty,Husband,White,Male,25,0,50,United-States,<=50K
42,?,30113,Assoc-acdm,12,Never-married,?,Not-in-family,White,Female,20,0,32,United-States,<=50K
28,Self-emp-not-inc,41488,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,35,United-States,<=50K
28,Private,113607,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,36,0,49,United-States,<=50K
29,Private,380100,1st-4th,4,Never-married,Handlers-cleaners,Other-relative,Black,Female,13,0,40,United-States,<=50K
55,Without-pay,36272,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,26,0,50,United-States,>50K
20,Private,228675,11th,7,Never-married,Machine-op-inspct,Other-relative,White,Female,31,0,37,United-States,<=50K
62,Private,166497,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Female,29,0,40,United-States,<=50K
58,Self-emp-not-inc,257914,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,16,0,50,United-States,<=50K
20,State-gov,199752,12th,10,Never-married,Prof-specialty,Own-child,White,Male,14,0,40,United-States,<=50K
45,Local-gov,261477,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15338,0,50,United-States,>50K
28,?,179407,HS-grad,9,Never-married,?,Not-in-family,White,Female,18,0,36,United-States,<=50K
60,Local-gov,50412,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,18,1,51,United-States,>50K
27,Private,219173,Some-college,10,Never-married,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Female,33,0,40,Hong,<=50K
35,Private,116537,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Other,Male,17,0,40,United-States,<=50K
53,Self-emp-not-inc,59412,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,8043,0,49,United-States,>50K
49,Local-gov,168694,Prof-school,15,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,19,2104,68,United-States,<=50K
18,State-gov,100664,HS-grad,9,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,11,0,13,Canada,<=50K
46,Federal-gov,122008,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Male,33,1,40,United-States,<=50K
22,Self-emp-not-inc,39150,HS-grad,9,Never-married,Sales,Own-child,White,Female,20,0,14,United-States,<=50K
47,Private,414910,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,8118,0,40,United-States,>50K
55,Private,33953,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7860,0,40,United-States,>50K
21,Self-emp-not-inc,147111,5th-6th,7,Never-married,?,Own-child,White,Male,21,0,32,Greece,<=50K
47,Self-emp-not-inc,168605,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,7,0,35,United-States,<=50K
46,Private,22329,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,0,0,40,Canada,<=50K
22,Local-gov,142956,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,49,United-States,<=50K
54,Self-emp-inc,111759,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,32,0,50,United-States,<=50K
57,Local-gov,85964,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,14990,1,40,United-States,>50K
57,Federal-gov,179598,9th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,10,1,40,United-States,>50K
49,Private,180725,9th,4,Married-civ-spouse,Other-service,Husband,White,Male,3969,1,60,United-States,<=50K
62,Private,134666,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,11,0,32,United-States,<=50K
44,Federal-gov,281075,Some-college,10,Never-married,Farming-fishing,Not-in-family,Asian-Pac-Islander,Male,3404,0,36,Taiwan,<=50K
59,Private,82556,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,42,0,59,Taiwan,>50K
21,Private,335801,Some-college,10,Never-married,Tech-support,Own-child,Asian-Pac-Islander,Male,0,0,45,Vietnam,<=50K
25,Private,291958,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Female,9,0,33,United-States,<=50K
25,Private,187058,Some-college,10,Never-married,Craft-repair,Other-relative,White,Male,0,1767,21,United-States,<=50K
30,Private,122677,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,15,0,40,United-States,<=50K
36,Federal-gov,302370,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,4,0,40,China,<=50K
29,Private,45936,Some-college,10,Never-married,Handlers-cleaners,Other-relative,White,Female,21,0,40,United-States,<=50K
44,Local-gov,46768,Some-college,10,Never-married,Protective-serv,Not-in-family,Black,Female,33,0,32,Philippines,<=50K
20,Private,112082,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Female,33,0,40,China,<=50K
53,?,122696,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,Germany,<=50K
58,Self-emp-inc,200755,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,39,0,40,United-States,<=50K
37,Local-gov,680906,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,0,40,United-States,>50K
53,Federal-gov,247332,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,10,0,49,United-States,<=50K
44,Private,42627,Masters,12,Divorced,Prof-specialty,Unmarried,White,Female,20,0,40,United-States,>50K
31,Private,492418,Bachelors,13,Never-married,Adm-clerical,Other-relative,Other,Male,0,0,40,United-States,<=50K
25,Private,172845,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Female,38,0,49,Trinadad&Tobago,<=50K
28,Private,172133,HS-grad,9,Divorced,Craft-repair,Unmarried,Black,Male,25,0,40,United-States,<=50K
37,Private,47105,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,Taiwan,<=50K
31,Self-emp-not-inc,38377,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,21,0,40,Taiwan,<=50K
52,Federal-gov,169686,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,185497,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
66,?,93999,HS-grad,9,Married-AF-spouse,?,Husband,White,Male,3595,0,40,United-States,<=50K
25,Private,220275,10th,6,Never-married,Other-service,Not-in-family,White,Female,23,0,21,United-States,<=50K
46,Federal-gov,200556,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Female,3,0,40,?,<=50K
59,Self-emp-not-inc,73951,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,8574,1,63,United-States,>50K
33,Private,173974,5th-6th,15,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,9,1,50,Philippines,<=50K
24,?,45069,Some-college,10,Never-married,?,Not-in-family,White,Female,21,0,40,United-States,<=50K
76,Local-gov,35929,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Male,10,0,50,United-States,>50K
42,Private,172547,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,11,0,32,United-States,<=50K
33,Self-emp-not-inc,120319,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,28,0,18,United-States,<=50K
69,Local-gov,72871,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,7826,1803,97,United-States,>50K
49,Private,241628,1st-4th,4,Separated,Other-service,Not-in-family,Black,Female,24,1,40,United-States,<=50K
44,Private,137282,10th,4,Never-married,Prof-specialty,Unmarried,White,Female,0,0,40,Canada,<=50K
24,Private,178549,HS-grad,9,Never-married,Sales,Not-in-family,Black,Female,31,0,50,United-States,<=50K
46,Private,215612,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
51,Self-emp-not-inc,167083,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Male,16,1,40,United-States,<=50K
26,Self-emp-not-inc,32828,Some-college,10,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,0,50,Canada,<=50K
22,Private,168410,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,6,0,13,United-States,<=50K
24,Private,159713,Assoc-voc,11,Never-married,Tech-support,Own-child,White,Male,31,0,40,United-States,<=50K
48,Self-emp-inc,169337,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7694,1,50,United-States,>50K
